identity,species,experiment_split,image_count
ZindiTurtleRecall_t_id_9xI6LsJ4,sea turtle,train,1
ZindiTurtleRecall_t_id_9xI6LsJ4,sea turtle,validation,1
ZindiTurtleRecall_t_id_9zEkzWev,sea turtle,test,1
ZindiTurtleRecall_t_id_9zEkzWev,sea turtle,train,5
ZindiTurtleRecall_t_id_A3TffraE,sea turtle,test,5
ZindiTurtleRecall_t_id_A3TffraE,sea turtle,train,21
ZindiTurtleRecall_t_id_A3TffraE,sea turtle,validation,4
ZindiTurtleRecall_t_id_A3fJiVJu,sea turtle,test,1
ZindiTurtleRecall_t_id_A3fJiVJu,sea turtle,train,5
ZindiTurtleRecall_t_id_A6AZVXJH,sea turtle,test,2
ZindiTurtleRecall_t_id_A6AZVXJH,sea turtle,train,8
ZindiTurtleRecall_t_id_A6AZVXJH,sea turtle,validation,3
ZindiTurtleRecall_t_id_A7cVkCN7,sea turtle,test,1
ZindiTurtleRecall_t_id_A7cVkCN7,sea turtle,train,1
ZindiTurtleRecall_t_id_A7cVkCN7,sea turtle,validation,1
ZindiTurtleRecall_t_id_A9M0w1uZ,sea turtle,test,1
ZindiTurtleRecall_t_id_A9M0w1uZ,sea turtle,train,8
ZindiTurtleRecall_t_id_A9U2XHtA,sea turtle,test,1
ZindiTurtleRecall_t_id_A9U2XHtA,sea turtle,train,1
ZindiTurtleRecall_t_id_A9U2XHtA,sea turtle,validation,2
ZindiTurtleRecall_t_id_AE81JFdG,sea turtle,test,1
ZindiTurtleRecall_t_id_AE81JFdG,sea turtle,train,1
ZindiTurtleRecall_t_id_AE81JFdG,sea turtle,validation,1
ZindiTurtleRecall_t_id_AHnNSaM5,sea turtle,test,1
ZindiTurtleRecall_t_id_AHnNSaM5,sea turtle,train,2
ZindiTurtleRecall_t_id_AJMHS9yE,sea turtle,test,1
ZindiTurtleRecall_t_id_AJMHS9yE,sea turtle,train,7
ZindiTurtleRecall_t_id_AMnriNb5,sea turtle,test,4
ZindiTurtleRecall_t_id_AMnriNb5,sea turtle,train,15
ZindiTurtleRecall_t_id_AMnriNb5,sea turtle,validation,4
ZindiTurtleRecall_t_id_AMzC1Udh,sea turtle,test,1
ZindiTurtleRecall_t_id_AMzC1Udh,sea turtle,train,1
ZindiTurtleRecall_t_id_AMzC1Udh,sea turtle,validation,1
ZindiTurtleRecall_t_id_AOWArhGb,sea turtle,test,7
ZindiTurtleRecall_t_id_AOWArhGb,sea turtle,train,33
ZindiTurtleRecall_t_id_AOWArhGb,sea turtle,validation,6
ZindiTurtleRecall_t_id_APOSBLic,sea turtle,test,1
ZindiTurtleRecall_t_id_APOSBLic,sea turtle,train,2
ZindiTurtleRecall_t_id_AQ8V9mEo,sea turtle,test,1
ZindiTurtleRecall_t_id_AQ8V9mEo,sea turtle,train,2
ZindiTurtleRecall_t_id_AQr1VYeS,sea turtle,test,1
ZindiTurtleRecall_t_id_AQr1VYeS,sea turtle,train,2
ZindiTurtleRecall_t_id_AUdAjTEM,sea turtle,test,1
ZindiTurtleRecall_t_id_AUdAjTEM,sea turtle,train,2
ZindiTurtleRecall_t_id_AWdUXIEk,sea turtle,test,1
ZindiTurtleRecall_t_id_AWdUXIEk,sea turtle,train,2
ZindiTurtleRecall_t_id_AYJpk6yy,sea turtle,test,1
ZindiTurtleRecall_t_id_AYJpk6yy,sea turtle,train,2
ZindiTurtleRecall_t_id_AbLGTTY6,sea turtle,test,1
ZindiTurtleRecall_t_id_AbLGTTY6,sea turtle,train,2
ZindiTurtleRecall_t_id_AbUMoQas,sea turtle,test,1
ZindiTurtleRecall_t_id_AbUMoQas,sea turtle,train,2
ZindiTurtleRecall_t_id_Af7FcNbg,sea turtle,test,2
ZindiTurtleRecall_t_id_AmTrJ98Z,sea turtle,test,1
ZindiTurtleRecall_t_id_AmTrJ98Z,sea turtle,train,2
ZindiTurtleRecall_t_id_Amy0Hrzh,sea turtle,test,1
ZindiTurtleRecall_t_id_Amy0Hrzh,sea turtle,train,1
ZindiTurtleRecall_t_id_Amy0Hrzh,sea turtle,validation,2
ZindiTurtleRecall_t_id_ApG8kV7D,sea turtle,test,1
ZindiTurtleRecall_t_id_ApG8kV7D,sea turtle,train,1
ZindiTurtleRecall_t_id_ApG8kV7D,sea turtle,validation,1
ZindiTurtleRecall_t_id_AqMdqafy,sea turtle,test,1
ZindiTurtleRecall_t_id_AqMdqafy,sea turtle,train,1
ZindiTurtleRecall_t_id_AqMdqafy,sea turtle,validation,1
ZindiTurtleRecall_t_id_AtZFBGJO,sea turtle,test,1
ZindiTurtleRecall_t_id_AtZFBGJO,sea turtle,train,2
ZindiTurtleRecall_t_id_B0g4QXty,sea turtle,test,2
ZindiTurtleRecall_t_id_B0g4QXty,sea turtle,train,10
ZindiTurtleRecall_t_id_B0skvObB,sea turtle,test,1
ZindiTurtleRecall_t_id_B0skvObB,sea turtle,train,4
ZindiTurtleRecall_t_id_B0skvObB,sea turtle,validation,1
ZindiTurtleRecall_t_id_B5hcLsua,sea turtle,test,1
ZindiTurtleRecall_t_id_B5hcLsua,sea turtle,train,1
ZindiTurtleRecall_t_id_B5hcLsua,sea turtle,validation,1
ZindiTurtleRecall_t_id_B7LaSiac,sea turtle,test,2
ZindiTurtleRecall_t_id_B7LaSiac,sea turtle,train,11
ZindiTurtleRecall_t_id_B7LaSiac,sea turtle,validation,2
ZindiTurtleRecall_t_id_B9PMVX3s,sea turtle,test,1
ZindiTurtleRecall_t_id_B9PMVX3s,sea turtle,train,2
ZindiTurtleRecall_t_id_BDLASnMn,sea turtle,test,1
ZindiTurtleRecall_t_id_BDLASnMn,sea turtle,train,1
ZindiTurtleRecall_t_id_BDLASnMn,sea turtle,validation,1
ZindiTurtleRecall_t_id_BEQAtISc,sea turtle,test,3
ZindiTurtleRecall_t_id_BGGa6Jxm,sea turtle,test,1
ZindiTurtleRecall_t_id_BGGa6Jxm,sea turtle,train,2
ZindiTurtleRecall_t_id_BI99coHt,sea turtle,test,6
ZindiTurtleRecall_t_id_BI99coHt,sea turtle,train,30
ZindiTurtleRecall_t_id_BI99coHt,sea turtle,validation,2
ZindiTurtleRecall_t_id_BKe1VFeR,sea turtle,test,1
ZindiTurtleRecall_t_id_BKe1VFeR,sea turtle,train,2
ZindiTurtleRecall_t_id_BNGyLaQZ,sea turtle,test,1
ZindiTurtleRecall_t_id_BNGyLaQZ,sea turtle,train,2
ZindiTurtleRecall_t_id_BNkyazfH,sea turtle,test,1
ZindiTurtleRecall_t_id_BNkyazfH,sea turtle,train,5
ZindiTurtleRecall_t_id_BR1eAh1k,sea turtle,test,1
ZindiTurtleRecall_t_id_BR1eAh1k,sea turtle,train,2
ZindiTurtleRecall_t_id_BROcJMHu,sea turtle,test,2
ZindiTurtleRecall_t_id_BROcJMHu,sea turtle,train,6
ZindiTurtleRecall_t_id_BROcJMHu,sea turtle,validation,2
ZindiTurtleRecall_t_id_BXWccqAn,sea turtle,test,2
ZindiTurtleRecall_t_id_BXWccqAn,sea turtle,train,12
ZindiTurtleRecall_t_id_BXpEQhNF,sea turtle,test,1
ZindiTurtleRecall_t_id_BXpEQhNF,sea turtle,train,1
ZindiTurtleRecall_t_id_BXpEQhNF,sea turtle,validation,1
ZindiTurtleRecall_t_id_BaGSofg0,sea turtle,test,3
ZindiTurtleRecall_t_id_BfyersR0,sea turtle,test,1
ZindiTurtleRecall_t_id_BfyersR0,sea turtle,train,2
ZindiTurtleRecall_t_id_BhzMJyu7,sea turtle,test,1
ZindiTurtleRecall_t_id_BhzMJyu7,sea turtle,train,4
ZindiTurtleRecall_t_id_BhzMJyu7,sea turtle,validation,1
ZindiTurtleRecall_t_id_BkZvqOuc,sea turtle,test,2
ZindiTurtleRecall_t_id_BkZvqOuc,sea turtle,train,8
ZindiTurtleRecall_t_id_Bp1VtZps,sea turtle,test,1
ZindiTurtleRecall_t_id_Bp1VtZps,sea turtle,train,7
ZindiTurtleRecall_t_id_Bp1VtZps,sea turtle,validation,1
ZindiTurtleRecall_t_id_BrCWkP6M,sea turtle,test,1
ZindiTurtleRecall_t_id_BrCWkP6M,sea turtle,train,2
ZindiTurtleRecall_t_id_BtGLHx2D,sea turtle,test,1
ZindiTurtleRecall_t_id_BtGLHx2D,sea turtle,train,1
ZindiTurtleRecall_t_id_BtGLHx2D,sea turtle,validation,1
ZindiTurtleRecall_t_id_BuO0n1wz,sea turtle,test,3
ZindiTurtleRecall_t_id_BuieyXtW,sea turtle,test,1
ZindiTurtleRecall_t_id_BuieyXtW,sea turtle,train,2
ZindiTurtleRecall_t_id_Bva09pRD,sea turtle,test,1
ZindiTurtleRecall_t_id_Bva09pRD,sea turtle,train,2
ZindiTurtleRecall_t_id_BwKBoGXm,sea turtle,test,1
ZindiTurtleRecall_t_id_BwKBoGXm,sea turtle,train,2
ZindiTurtleRecall_t_id_BzHOyN1w,sea turtle,test,3
ZindiTurtleRecall_t_id_C00OfMYX,sea turtle,test,1
ZindiTurtleRecall_t_id_C00OfMYX,sea turtle,train,2
ZindiTurtleRecall_t_id_C0wevyOl,sea turtle,test,3
ZindiTurtleRecall_t_id_C0wevyOl,sea turtle,train,14
ZindiTurtleRecall_t_id_C0wevyOl,sea turtle,validation,1
ZindiTurtleRecall_t_id_C1EVmTHn,sea turtle,test,1
ZindiTurtleRecall_t_id_C1EVmTHn,sea turtle,train,2
ZindiTurtleRecall_t_id_C36C1ohq,sea turtle,test,1
ZindiTurtleRecall_t_id_C36C1ohq,sea turtle,train,2
ZindiTurtleRecall_t_id_C41evnEB,sea turtle,test,1
ZindiTurtleRecall_t_id_C41evnEB,sea turtle,train,1
ZindiTurtleRecall_t_id_C41evnEB,sea turtle,validation,1
ZindiTurtleRecall_t_id_C5CXry1t,sea turtle,test,1
ZindiTurtleRecall_t_id_C5CXry1t,sea turtle,train,2
ZindiTurtleRecall_t_id_C5EcKYi3,sea turtle,test,2
ZindiTurtleRecall_t_id_C5EcKYi3,sea turtle,train,9
ZindiTurtleRecall_t_id_C5EcKYi3,sea turtle,validation,1
ZindiTurtleRecall_t_id_C71wO1Y9,sea turtle,test,1
ZindiTurtleRecall_t_id_C71wO1Y9,sea turtle,train,3
ZindiTurtleRecall_t_id_CAjv5Dxo,sea turtle,test,2
ZindiTurtleRecall_t_id_CAjv5Dxo,sea turtle,train,10
ZindiTurtleRecall_t_id_CAjv5Dxo,sea turtle,validation,2
ZindiTurtleRecall_t_id_CB9GKQw3,sea turtle,test,1
ZindiTurtleRecall_t_id_CB9GKQw3,sea turtle,train,2
ZindiTurtleRecall_t_id_CByfPvSU,sea turtle,test,1
ZindiTurtleRecall_t_id_CByfPvSU,sea turtle,train,1
ZindiTurtleRecall_t_id_CByfPvSU,sea turtle,validation,1
ZindiTurtleRecall_t_id_CC7kyxZ4,sea turtle,test,1
ZindiTurtleRecall_t_id_CC7kyxZ4,sea turtle,train,1
ZindiTurtleRecall_t_id_CC7kyxZ4,sea turtle,validation,2
ZindiTurtleRecall_t_id_CCQIp9AX,sea turtle,test,1
ZindiTurtleRecall_t_id_CCQIp9AX,sea turtle,train,1
ZindiTurtleRecall_t_id_CCQIp9AX,sea turtle,validation,1
ZindiTurtleRecall_t_id_CKMQJzfB,sea turtle,test,1
ZindiTurtleRecall_t_id_CKMQJzfB,sea turtle,train,5
ZindiTurtleRecall_t_id_CKMQJzfB,sea turtle,validation,3
ZindiTurtleRecall_t_id_CLV3cXa3,sea turtle,test,3
ZindiTurtleRecall_t_id_CLV3cXa3,sea turtle,train,14
ZindiTurtleRecall_t_id_CLV3cXa3,sea turtle,validation,2
ZindiTurtleRecall_t_id_CLiWjoMm,sea turtle,test,1
ZindiTurtleRecall_t_id_CLiWjoMm,sea turtle,train,4
ZindiTurtleRecall_t_id_CLiWjoMm,sea turtle,validation,1
ZindiTurtleRecall_t_id_CLjY3ClN,sea turtle,test,1
ZindiTurtleRecall_t_id_CLjY3ClN,sea turtle,train,4
ZindiTurtleRecall_t_id_CLjY3ClN,sea turtle,validation,1
ZindiTurtleRecall_t_id_CMExVnND,sea turtle,test,1
ZindiTurtleRecall_t_id_CMExVnND,sea turtle,train,3
ZindiTurtleRecall_t_id_CNU5WW8E,sea turtle,test,1
ZindiTurtleRecall_t_id_CNU5WW8E,sea turtle,train,2
ZindiTurtleRecall_t_id_CP5MAvo3,sea turtle,test,1
ZindiTurtleRecall_t_id_CP5MAvo3,sea turtle,train,2
ZindiTurtleRecall_t_id_CRENgVYW,sea turtle,test,2
ZindiTurtleRecall_t_id_CRENgVYW,sea turtle,train,8
ZindiTurtleRecall_t_id_CRPO8xwJ,sea turtle,test,1
ZindiTurtleRecall_t_id_CRPO8xwJ,sea turtle,train,6
ZindiTurtleRecall_t_id_CY6s9KBZ,sea turtle,test,1
ZindiTurtleRecall_t_id_CY6s9KBZ,sea turtle,train,2
ZindiTurtleRecall_t_id_CYl67wtc,sea turtle,test,1
ZindiTurtleRecall_t_id_CYl67wtc,sea turtle,train,1
ZindiTurtleRecall_t_id_CYl67wtc,sea turtle,validation,1
ZindiTurtleRecall_t_id_CbvwOfdm,sea turtle,test,1
ZindiTurtleRecall_t_id_CbvwOfdm,sea turtle,train,2
ZindiTurtleRecall_t_id_CcCIsFFw,sea turtle,test,1
ZindiTurtleRecall_t_id_CcCIsFFw,sea turtle,train,4
ZindiTurtleRecall_t_id_CcCIsFFw,sea turtle,validation,2
ZindiTurtleRecall_t_id_CcvZtjsH,sea turtle,test,1
ZindiTurtleRecall_t_id_CcvZtjsH,sea turtle,train,2
ZindiTurtleRecall_t_id_Ce8J0NID,sea turtle,test,1
ZindiTurtleRecall_t_id_Ce8J0NID,sea turtle,train,5
ZindiTurtleRecall_t_id_Chqv8CzI,sea turtle,test,1
ZindiTurtleRecall_t_id_Chqv8CzI,sea turtle,train,2
ZindiTurtleRecall_t_id_CiA2JZf0,sea turtle,test,1
ZindiTurtleRecall_t_id_CiA2JZf0,sea turtle,train,5
ZindiTurtleRecall_t_id_CixN5Be3,sea turtle,test,1
ZindiTurtleRecall_t_id_CixN5Be3,sea turtle,train,5
ZindiTurtleRecall_t_id_Cke7OVD0,sea turtle,test,1
ZindiTurtleRecall_t_id_Cke7OVD0,sea turtle,train,2
ZindiTurtleRecall_t_id_ClTwL8xE,sea turtle,test,1
ZindiTurtleRecall_t_id_ClTwL8xE,sea turtle,train,2
ZindiTurtleRecall_t_id_CmtjXYoJ,sea turtle,test,1
ZindiTurtleRecall_t_id_CmtjXYoJ,sea turtle,train,1
ZindiTurtleRecall_t_id_CmtjXYoJ,sea turtle,validation,1
ZindiTurtleRecall_t_id_CpqtCjVW,sea turtle,test,1
ZindiTurtleRecall_t_id_CpqtCjVW,sea turtle,train,2
ZindiTurtleRecall_t_id_Cq3gNfui,sea turtle,test,1
ZindiTurtleRecall_t_id_Cq3gNfui,sea turtle,train,2
ZindiTurtleRecall_t_id_Cq4qNbXQ,sea turtle,test,1
ZindiTurtleRecall_t_id_Cq4qNbXQ,sea turtle,train,2
ZindiTurtleRecall_t_id_CsbKi7cK,sea turtle,test,1
ZindiTurtleRecall_t_id_CsbKi7cK,sea turtle,train,4
ZindiTurtleRecall_t_id_CsbKi7cK,sea turtle,validation,1
ZindiTurtleRecall_t_id_Ct5jUFAR,sea turtle,test,1
ZindiTurtleRecall_t_id_Ct5jUFAR,sea turtle,train,2
ZindiTurtleRecall_t_id_Cz6YQ5jw,sea turtle,test,1
ZindiTurtleRecall_t_id_Cz6YQ5jw,sea turtle,train,2
ZindiTurtleRecall_t_id_CzqfjDnp,sea turtle,test,1
ZindiTurtleRecall_t_id_CzqfjDnp,sea turtle,train,4
ZindiTurtleRecall_t_id_CzqfjDnp,sea turtle,validation,1
ZindiTurtleRecall_t_id_D0CAZVQp,sea turtle,test,1
ZindiTurtleRecall_t_id_D0CAZVQp,sea turtle,train,4
ZindiTurtleRecall_t_id_D0CAZVQp,sea turtle,validation,2
ZindiTurtleRecall_t_id_D0gA44av,sea turtle,test,7
ZindiTurtleRecall_t_id_D0gA44av,sea turtle,train,30
ZindiTurtleRecall_t_id_D0gA44av,sea turtle,validation,5
ZindiTurtleRecall_t_id_D1bJEgN0,sea turtle,test,1
ZindiTurtleRecall_t_id_D1bJEgN0,sea turtle,train,4
ZindiTurtleRecall_t_id_D1bJEgN0,sea turtle,validation,3
ZindiTurtleRecall_t_id_D3kHUEgp,sea turtle,test,3
ZindiTurtleRecall_t_id_D3kHUEgp,sea turtle,train,10
ZindiTurtleRecall_t_id_D3kHUEgp,sea turtle,validation,6
ZindiTurtleRecall_t_id_D3uTDb2V,sea turtle,test,1
ZindiTurtleRecall_t_id_D3uTDb2V,sea turtle,train,2
ZindiTurtleRecall_t_id_D4ydlfS7,sea turtle,test,1
ZindiTurtleRecall_t_id_D4ydlfS7,sea turtle,train,2
ZindiTurtleRecall_t_id_D4ywi7RG,sea turtle,test,1
ZindiTurtleRecall_t_id_D4ywi7RG,sea turtle,train,5
ZindiTurtleRecall_t_id_D7NA71la,sea turtle,test,3
ZindiTurtleRecall_t_id_D7NA71la,sea turtle,train,11
ZindiTurtleRecall_t_id_D7NA71la,sea turtle,validation,2
ZindiTurtleRecall_t_id_D8PFC5Ba,sea turtle,test,1
ZindiTurtleRecall_t_id_D8PFC5Ba,sea turtle,train,1
ZindiTurtleRecall_t_id_D8PFC5Ba,sea turtle,validation,1
ZindiTurtleRecall_t_id_DA899wcQ,sea turtle,test,1
ZindiTurtleRecall_t_id_DA899wcQ,sea turtle,train,2
ZindiTurtleRecall_t_id_DBw2JS90,sea turtle,test,1
ZindiTurtleRecall_t_id_DBw2JS90,sea turtle,train,2
ZindiTurtleRecall_t_id_DEUmbtiC,sea turtle,test,1
ZindiTurtleRecall_t_id_DEUmbtiC,sea turtle,train,2
ZindiTurtleRecall_t_id_DJL411DX,sea turtle,test,1
ZindiTurtleRecall_t_id_DJL411DX,sea turtle,train,1
ZindiTurtleRecall_t_id_DKf8ucUD,sea turtle,test,1
ZindiTurtleRecall_t_id_DKf8ucUD,sea turtle,train,3
ZindiTurtleRecall_t_id_DKf8ucUD,sea turtle,validation,2
ZindiTurtleRecall_t_id_DKgLDUiB,sea turtle,test,3
ZindiTurtleRecall_t_id_DLGBSqSq,sea turtle,test,1
ZindiTurtleRecall_t_id_DLGBSqSq,sea turtle,train,2
ZindiTurtleRecall_t_id_DNZbftiw,sea turtle,test,1
ZindiTurtleRecall_t_id_DNZbftiw,sea turtle,train,3
ZindiTurtleRecall_t_id_DNZbftiw,sea turtle,validation,1
ZindiTurtleRecall_t_id_DPRWRGnW,sea turtle,test,4
ZindiTurtleRecall_t_id_DPYQnZyv,sea turtle,test,7
ZindiTurtleRecall_t_id_DPYQnZyv,sea turtle,train,36
ZindiTurtleRecall_t_id_DPYQnZyv,sea turtle,validation,4
ZindiTurtleRecall_t_id_DXdaU3b9,sea turtle,test,1
ZindiTurtleRecall_t_id_DXdaU3b9,sea turtle,train,2
ZindiTurtleRecall_t_id_DbmclTcj,sea turtle,test,2
ZindiTurtleRecall_t_id_DbmclTcj,sea turtle,train,8
ZindiTurtleRecall_t_id_DbmclTcj,sea turtle,validation,4
ZindiTurtleRecall_t_id_DcfOR9ox,sea turtle,test,1
ZindiTurtleRecall_t_id_DcfOR9ox,sea turtle,train,2
ZindiTurtleRecall_t_id_DcrNx0VP,sea turtle,test,1
ZindiTurtleRecall_t_id_DcrNx0VP,sea turtle,train,2
ZindiTurtleRecall_t_id_DhqvGPqf,sea turtle,test,1
ZindiTurtleRecall_t_id_DhqvGPqf,sea turtle,train,2
ZindiTurtleRecall_t_id_DiM6H3cK,sea turtle,test,2
ZindiTurtleRecall_t_id_DiM6H3cK,sea turtle,train,8
ZindiTurtleRecall_t_id_DiM6H3cK,sea turtle,validation,2
ZindiTurtleRecall_t_id_DmPKqBfP,sea turtle,test,1
ZindiTurtleRecall_t_id_DmPKqBfP,sea turtle,train,5
ZindiTurtleRecall_t_id_DpXF6VfL,sea turtle,test,1
ZindiTurtleRecall_t_id_DpXF6VfL,sea turtle,train,2
ZindiTurtleRecall_t_id_DpXF6VfL,sea turtle,validation,1
ZindiTurtleRecall_t_id_DpytUgk7,sea turtle,test,1
ZindiTurtleRecall_t_id_DpytUgk7,sea turtle,train,2
ZindiTurtleRecall_t_id_DstzmGfc,sea turtle,test,1
ZindiTurtleRecall_t_id_DstzmGfc,sea turtle,train,1
ZindiTurtleRecall_t_id_DstzmGfc,sea turtle,validation,1
ZindiTurtleRecall_t_id_DuxBcikw,sea turtle,test,1
ZindiTurtleRecall_t_id_DuxBcikw,sea turtle,train,1
ZindiTurtleRecall_t_id_DuxBcikw,sea turtle,validation,1
ZindiTurtleRecall_t_id_Dv4O8bOM,sea turtle,test,2
ZindiTurtleRecall_t_id_Dv4O8bOM,sea turtle,train,8
ZindiTurtleRecall_t_id_DyHBIIto,sea turtle,test,1
ZindiTurtleRecall_t_id_DyHBIIto,sea turtle,validation,2
ZindiTurtleRecall_t_id_E0LOPX0M,sea turtle,test,1
ZindiTurtleRecall_t_id_E0LOPX0M,sea turtle,train,2
ZindiTurtleRecall_t_id_E0wTVJzI,sea turtle,test,1
ZindiTurtleRecall_t_id_E0wTVJzI,sea turtle,train,1
ZindiTurtleRecall_t_id_E0wTVJzI,sea turtle,validation,1
ZindiTurtleRecall_t_id_E1efzX4D,sea turtle,test,1
ZindiTurtleRecall_t_id_E1efzX4D,sea turtle,train,2
ZindiTurtleRecall_t_id_E3B4S72d,sea turtle,test,1
ZindiTurtleRecall_t_id_E3B4S72d,sea turtle,train,2
ZindiTurtleRecall_t_id_E5sOZhMO,sea turtle,test,1
ZindiTurtleRecall_t_id_E5sOZhMO,sea turtle,train,2
ZindiTurtleRecall_t_id_E6m9xo4x,sea turtle,test,1
ZindiTurtleRecall_t_id_E6m9xo4x,sea turtle,train,1
ZindiTurtleRecall_t_id_E6m9xo4x,sea turtle,validation,1
ZindiTurtleRecall_t_id_E6qZdQrg,sea turtle,test,1
ZindiTurtleRecall_t_id_E6qZdQrg,sea turtle,train,5
ZindiTurtleRecall_t_id_E6qght97,sea turtle,test,1
ZindiTurtleRecall_t_id_E6qght97,sea turtle,train,2
ZindiTurtleRecall_t_id_E7UFCfhq,sea turtle,test,1
ZindiTurtleRecall_t_id_E7UFCfhq,sea turtle,train,3
ZindiTurtleRecall_t_id_E8nOSniM,sea turtle,test,1
ZindiTurtleRecall_t_id_E8nOSniM,sea turtle,train,2
ZindiTurtleRecall_t_id_E9byvvqj,sea turtle,test,1
ZindiTurtleRecall_t_id_E9byvvqj,sea turtle,train,2
ZindiTurtleRecall_t_id_EBQRmxUr,sea turtle,test,1
ZindiTurtleRecall_t_id_EBQRmxUr,sea turtle,train,1
ZindiTurtleRecall_t_id_EBQRmxUr,sea turtle,validation,1
ZindiTurtleRecall_t_id_EEbWq5Pj,sea turtle,test,3
ZindiTurtleRecall_t_id_EEbWq5Pj,sea turtle,train,12
ZindiTurtleRecall_t_id_EEbWq5Pj,sea turtle,validation,2
ZindiTurtleRecall_t_id_EErHQHcQ,sea turtle,test,2
ZindiTurtleRecall_t_id_EErHQHcQ,sea turtle,train,10
ZindiTurtleRecall_t_id_EErHQHcQ,sea turtle,validation,2
ZindiTurtleRecall_t_id_EFyFO5K1,sea turtle,test,1
ZindiTurtleRecall_t_id_EFyFO5K1,sea turtle,train,4
ZindiTurtleRecall_t_id_EFyFO5K1,sea turtle,validation,1
ZindiTurtleRecall_t_id_EGj0aOi3,sea turtle,test,1
ZindiTurtleRecall_t_id_EGj0aOi3,sea turtle,train,5
ZindiTurtleRecall_t_id_EGj0aOi3,sea turtle,validation,1
ZindiTurtleRecall_t_id_EP2tm8kR,sea turtle,test,1
ZindiTurtleRecall_t_id_EP2tm8kR,sea turtle,train,2
ZindiTurtleRecall_t_id_EQqZQWPK,sea turtle,test,1
ZindiTurtleRecall_t_id_EQqZQWPK,sea turtle,train,2
ZindiTurtleRecall_t_id_ES1owbvW,sea turtle,test,11
ZindiTurtleRecall_t_id_ETcuRX6e,sea turtle,test,1
ZindiTurtleRecall_t_id_ETcuRX6e,sea turtle,train,2
ZindiTurtleRecall_t_id_ETcuRX6e,sea turtle,validation,2
ZindiTurtleRecall_t_id_EThD9Nkc,sea turtle,test,1
ZindiTurtleRecall_t_id_EThD9Nkc,sea turtle,train,6
ZindiTurtleRecall_t_id_EThD9Nkc,sea turtle,validation,1
ZindiTurtleRecall_t_id_EVKsKbTH,sea turtle,test,1
ZindiTurtleRecall_t_id_EVKsKbTH,sea turtle,validation,1
ZindiTurtleRecall_t_id_EWy4fMfl,sea turtle,test,3
ZindiTurtleRecall_t_id_Ea0SV9N9,sea turtle,test,1
ZindiTurtleRecall_t_id_Ea0SV9N9,sea turtle,train,2
ZindiTurtleRecall_t_id_EaHOxdqO,sea turtle,test,1
ZindiTurtleRecall_t_id_EaHOxdqO,sea turtle,train,2
ZindiTurtleRecall_t_id_EcMk0Hg2,sea turtle,test,1
ZindiTurtleRecall_t_id_EcMk0Hg2,sea turtle,train,2
ZindiTurtleRecall_t_id_EeRKDLsi,sea turtle,test,1
ZindiTurtleRecall_t_id_EeRKDLsi,sea turtle,train,1
ZindiTurtleRecall_t_id_EeRKDLsi,sea turtle,validation,1
ZindiTurtleRecall_t_id_EhFLtFYH,sea turtle,test,2
ZindiTurtleRecall_t_id_EhFLtFYH,sea turtle,train,8
ZindiTurtleRecall_t_id_EhFLtFYH,sea turtle,validation,2
ZindiTurtleRecall_t_id_ElPRlKY1,sea turtle,test,6
ZindiTurtleRecall_t_id_ElTtNp9g,sea turtle,test,6
ZindiTurtleRecall_t_id_EpCProoA,sea turtle,test,1
ZindiTurtleRecall_t_id_EpCProoA,sea turtle,train,2
ZindiTurtleRecall_t_id_EqGWu0Z3,sea turtle,test,1
ZindiTurtleRecall_t_id_EqGWu0Z3,sea turtle,train,3
ZindiTurtleRecall_t_id_Ert0K3V9,sea turtle,test,1
ZindiTurtleRecall_t_id_Ert0K3V9,sea turtle,train,2
ZindiTurtleRecall_t_id_EsQtfNkH,sea turtle,test,1
ZindiTurtleRecall_t_id_EsQtfNkH,sea turtle,train,2
ZindiTurtleRecall_t_id_EtZ1oejg,sea turtle,test,1
ZindiTurtleRecall_t_id_EtZ1oejg,sea turtle,train,2
ZindiTurtleRecall_t_id_EtsIVJPQ,sea turtle,test,1
ZindiTurtleRecall_t_id_EtsIVJPQ,sea turtle,train,2
ZindiTurtleRecall_t_id_EvCobQzk,sea turtle,test,2
ZindiTurtleRecall_t_id_EvCobQzk,sea turtle,train,8
ZindiTurtleRecall_t_id_EvCobQzk,sea turtle,validation,2
ZindiTurtleRecall_t_id_Ew4Gtl9r,sea turtle,test,1
ZindiTurtleRecall_t_id_Ew4Gtl9r,sea turtle,train,6
ZindiTurtleRecall_t_id_EwG51FDH,sea turtle,test,1
ZindiTurtleRecall_t_id_EwG51FDH,sea turtle,train,8
ZindiTurtleRecall_t_id_Ewx6gU2y,sea turtle,test,1
ZindiTurtleRecall_t_id_Ewx6gU2y,sea turtle,train,2
ZindiTurtleRecall_t_id_F0tUbNAG,sea turtle,test,1
ZindiTurtleRecall_t_id_F0tUbNAG,sea turtle,train,2
ZindiTurtleRecall_t_id_F1lghmJE,sea turtle,test,1
ZindiTurtleRecall_t_id_F1lghmJE,sea turtle,train,1
ZindiTurtleRecall_t_id_F1lghmJE,sea turtle,validation,1
ZindiTurtleRecall_t_id_F4X2rYMp,sea turtle,test,1
ZindiTurtleRecall_t_id_F4X2rYMp,sea turtle,train,1
ZindiTurtleRecall_t_id_F4X2rYMp,sea turtle,validation,1
ZindiTurtleRecall_t_id_F5eaYH2N,sea turtle,test,1
ZindiTurtleRecall_t_id_F5eaYH2N,sea turtle,train,5
